CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,avgRMSD_all,avgRMSD_bb
6323,L1_3.1.2.2.1.1,2021_Kelly,6323,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-7.02,L1_3.1.2.2.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6323.log,0.219799,0.125035
6197,L1_16.1.1.3.4.2,2021_Kelly,6197,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.03,L1_16.1.1.3.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6197.log,0.220013,0.133594
6892,L3_2.1.1.4.1,2021_Kelly,6892,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.76,L3_2.1.1.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6892.log,0.220028,0.149277
5245,hepta_1668,2020_Townsend,5245,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.61,hepta_1668,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1668.log,0.220112,0.0803725
6071,L1_14.3.1.2.1.2,2021_Kelly,6071,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.88,L1_14.3.1.2.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6071.log,0.22013,0.134261
6305,L1_2.4.3.1.4.1,2021_Kelly,6305,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.09,L1_2.4.3.1.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6305.log,0.220333,0.121306
1353,1.6-20,2016_Furukawa,1353,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-7.56,1.6-20,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.6-20.log,0.220346,0.0541058
5806,L1_10.3.2.2.4.2,2021_Kelly,5806,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.9,L1_10.3.2.2.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5806.log,0.220393,0.131971
6330,L1_3.1.3.3.4.1,2021_Kelly,6330,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.72,L1_3.1.3.3.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6330.log,0.220513,0.143487
6808,L2_2.3.2.3.1,2021_Kelly,6808,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-4.94,L2_2.3.2.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6808.log,0.220564,0.133755
5888,L1_11.2.4.1.3.2,2021_Kelly,5888,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.2,L1_11.2.4.1.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5888.log,0.220845,0.143407
5594,hepta_2017,2020_Townsend,5594,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N1C,-10,hepta_2017,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_2017.log,0.220964,0.099966
6452,L1_4.3.3.4.4.1,2021_Kelly,6452,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.05,L1_4.3.3.4.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6452.log,0.221029,0.127433
4799,hepta_1222,2020_Townsend,4799,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.8,hepta_1222,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1222.log,0.221186,0.100295
1411,1.7-38,2016_Furukawa,1411,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-7.95,1.7-38,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.7-38.log,0.221317,0.0431324
1488,1.9-35,2016_Furukawa,1488,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-6.64,1.9-35,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-35.log,0.221359,0.0446997
6393,L1_4.1.1.1.3.1,2021_Kelly,6393,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.43,L1_4.1.1.1.3.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6393.log,0.221448,0.113709
1517,1.10-24,2016_Furukawa,1517,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-6.95,1.10-24,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-24.log,0.221451,0.0474608
3697,hepta_120,2020_Townsend,3697,CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-6.06,hepta_120,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_120.log,0.221516,0.128802
1433,1.8-20,2016_Furukawa,1433,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-7.06,1.8-20,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-20.log,0.221845,0.047752
1402,1.7-29,2016_Furukawa,1402,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-8.56,1.7-29,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.7-29.log,0.221849,0.0400984
6428,L1_4.2.2.4.2.1,2021_Kelly,6428,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.48,L1_4.2.2.4.2.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6428.log,0.222145,0.156879
5207,hepta_1630,2020_Townsend,5207,CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.89,hepta_1630,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_1630.log,0.222315,0.094757
1425,1.8-12,2016_Furukawa,1425,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-7.04,1.8-12,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-12.log,0.22258,0.0472444
1440,1.8-27,2016_Furukawa,1440,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-7.13,1.8-27,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-27.log,0.222643,0.0431986
5743,L1_1.3.4.3.4.1,2021_Kelly,5743,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.54,L1_1.3.4.3.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5743.log,0.222948,0.127041
1525,1.10-32,2016_Furukawa,1525,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-6.01,1.10-32,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-32.log,0.223016,0.0476136
6963,L3_4.2.3.4.1,2021_Kelly,6963,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.47,L3_4.2.3.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6963.log,0.223025,0.125142
7040,L4_3.2.1.1.1,2021_Kelly,7040,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.35,L4_3.2.1.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_7040.log,0.223055,0.111262
6058,L1_14.2.1.4.1.2,2021_Kelly,6058,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.93,L1_14.2.1.4.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6058.log,0.223182,0.130555
6740,L1_9.3.3.1.3.2,2021_Kelly,6740,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.08,L1_9.3.3.1.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6740.log,0.22325,0.128764
3298,hexa_784,2020_Townsend,3298,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N1C,-5.56,hexa_784,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_784.log,0.22344,0.0779182
4125,hepta_548,2020_Townsend,4125,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,-7.31,hepta_548,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_548.log,0.223618,0.120491
6050,L1_14.1.4.2.4.2,2021_Kelly,6050,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.4,L1_14.1.4.2.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6050.log,0.223711,0.129191
6108,L1_15.1.2.2.1.2,2021_Kelly,6108,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-7.1,L1_15.1.2.2.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6108.log,0.223837,0.107086
1483,1.9-30,2016_Furukawa,1483,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2cc(CC(C)C)on2)CC(=O)N[C@@H](Cc2ccc3ccccc3c2)C1=O,-7.96,1.9-30,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.9-30.log,0.223886,0.0470654
3945,hepta_368,2020_Townsend,3945,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-10,hepta_368,/media/liuwei/1T/water/pdb_log/2020_Townsend/hepta_368.log,0.223908,0.117974
6425,L1_4.2.2.2.4.1,2021_Kelly,6425,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.84,L1_4.2.2.2.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6425.log,0.223908,0.140168
6919,L3_2.4.1.4.1,2021_Kelly,6919,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.71,L3_2.4.1.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6919.log,0.223914,0.127373
5974,L1_12.4.4.2.3.2,2021_Kelly,5974,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.66,L1_12.4.4.2.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5974.log,0.22398,0.151573
5837,L1_10.4.3.1.4.2,2021_Kelly,5837,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.98,L1_10.4.3.1.4.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5837.log,0.223999,0.126877
5815,L1_10.3.3.4.3.2,2021_Kelly,5815,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.51,L1_10.3.3.4.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5815.log,0.224107,0.12938
6285,L1_2.2.3.3.1.1,2021_Kelly,6285,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.22,L1_2.2.3.3.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6285.log,0.224398,0.132239
6570,L1_6.2.3.1.1.1,2021_Kelly,6570,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.57,L1_6.2.3.1.1.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6570.log,0.224434,0.149159
6229,L1_16.3.1.1.2.2,2021_Kelly,6229,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.95,L1_16.3.1.1.2.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6229.log,0.224869,0.150588
6118,L1_15.1.3.4.1.2,2021_Kelly,6118,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.68,L1_15.1.3.4.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6118.log,0.225021,0.148489
6422,L1_4.2.1.4.4.1,2021_Kelly,6422,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.57,L1_4.2.1.4.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6422.log,0.225028,0.127723
1450,1.8-37,2016_Furukawa,1450,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-9.29,1.8-37,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-37.log,0.225046,0.0459176
5833,L1_10.4.2.4.1.2,2021_Kelly,5833,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.75,L1_10.4.2.4.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5833.log,0.225068,0.155706
1441,1.8-28,2016_Furukawa,1441,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-8.01,1.8-28,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.8-28.log,0.225096,0.0463766
5980,L1_13.1.2.1.1.2,2021_Kelly,5980,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.7,L1_13.1.2.1.1.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_5980.log,0.225107,0.116722
1354,1.6-21,2016_Furukawa,1354,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-5.52,1.6-21,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.6-21.log,0.225319,0.0600638
1503,1.10-10,2016_Furukawa,1503,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](C)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-5.38,1.10-10,/media/liuwei/1T/water/pdb_log/2016_Furukawa/1.10-10.log,0.225355,0.0640578
6205,L1_16.1.4.3.3.2,2021_Kelly,6205,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.94,L1_16.1.4.3.3.2,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6205.log,0.225424,0.134285
3016,hexa_502,2020_Townsend,3016,CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.56,hexa_502,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_502.log,0.225499,0.0707524
6270,L1_2.1.4.2.4.1,2021_Kelly,6270,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.17,L1_2.1.4.2.4.1,/media/liuwei/1T/water/pdb_log/2021_Kelly/Kelly_6270.log,0.22552,0.127296
3374,hexa_860,2020_Townsend,3374,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.26,hexa_860,/media/liuwei/1T/water/pdb_log/2020_Townsend/hexa_860.log,0.225567,0.0914909
