CycPeptMPDB_ID,Source,Original_Name_in_Source_Literature,Monomer_Length,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA
5718,2021_Kelly,L1_1.2.3.4.4.1,10,Lariat,0.125912,0.061155,-39.0646,11.868,9.978,1.89,0.0861932,0.0486787,10.722,9.359,1.363
5719,2021_Kelly,L1_1.2.4.2.1.1,10,Lariat,0.160358,0.0984732,-26.2196,10.661,8.968,1.693,0.182024,0.115936,10.764,9.043,1.721
5720,2021_Kelly,L1_1.2.4.3.3.1,10,Lariat,0.299478,0.220833,-25.8649,11.901,10.025,1.876,0.090261,0.0490732,10.521,9.105,1.416
5721,2021_Kelly,L1_1.2.4.3.4.1,10,Lariat,0.245436,0.159309,-24.6113,11.836,9.932,1.904,0.132522,0.076222,11.022,9.556,1.466
5722,2021_Kelly,L1_1.2.4.4.3.1,10,Lariat,0.173578,0.105834,-31.9332,12.166,10.259,1.907,0.150769,0.0946586,11.892,9.981,1.911
5723,2021_Kelly,L1_1.3.1.1.3.1,10,Lariat,0.225987,0.147383,-32.7092,11.466,9.372,2.094,0.166668,0.0987134,11.704,9.947,1.757
5724,2021_Kelly,L1_1.3.1.2.1.1,10,Lariat,0.187577,0.114076,-33.3203,11.745,9.655,2.09,0.233412,0.154645,11.244,9.4,1.844
5725,2021_Kelly,L1_1.3.1.2.3.1,10,Lariat,0.229847,0.150216,-35.002,11.594,9.393,2.201,0.196227,0.124961,11.805,9.917,1.888
5726,2021_Kelly,L1_1.3.1.2.4.1,10,Lariat,0.170814,0.102266,-29.1403,11.78,9.852,1.928,0.14446,0.0898426,11.386,9.788,1.598
5727,2021_Kelly,L1_1.3.1.3.3.1,10,Lariat,0.0967543,0.0609428,-27.9772,11.205,9.319,1.886,0.111907,0.0508836,10.598,9.328,1.27
5728,2021_Kelly,L1_1.3.1.3.4.1,10,Lariat,0.144854,0.0798276,-29.3253,11.327,9.502,1.825,0.142761,0.0808378,11.134,9.45,1.684
5729,2021_Kelly,L1_1.3.1.4.1.1,10,Lariat,0.223817,0.139924,-30.4506,11.373,9.532,1.841,0.156866,0.0958062,11.626,9.843,1.783
5730,2021_Kelly,L1_1.3.1.4.3.1,10,Lariat,0.195015,0.11966,-29.3887,11.659,9.424,2.235,0.206318,0.136224,11.645,10.028,1.617
5731,2021_Kelly,L1_1.3.1.4.4.1,10,Lariat,0.160444,0.0905989,-32.824,11.939,10.039,1.9,0.252481,0.183864,11.618,9.808,1.81
5732,2021_Kelly,L1_1.3.2.1.1.1,10,Lariat,0.208037,0.123184,-38.3471,11.942,9.752,2.19,0.155193,0.0857659,11.094,9.265,1.829
5733,2021_Kelly,L1_1.3.2.3.3.1,10,Lariat,0.183165,0.10559,-23.9265,11.094,9.439,1.655,0.135199,0.0803254,11.128,9.6,1.528
5734,2021_Kelly,L1_1.3.2.4.1.1,10,Lariat,0.189167,0.117855,-38.9267,12.2,10.073,2.127,0.215766,0.142536,11.622,9.821,1.801
5735,2021_Kelly,L1_1.3.3.1.3.1,10,Lariat,0.242255,0.152101,-33.4638,12.114,10.296,1.818,0.219176,0.147321,11.546,9.751,1.795
5736,2021_Kelly,L1_1.3.3.1.4.1,10,Lariat,0.227579,0.149899,-26.0595,11.926,10.029,1.897,0.178138,0.109196,11.99,10.257,1.733
5737,2021_Kelly,L1_1.3.3.3.4.1,10,Lariat,0.207727,0.13995,-23.6181,11.599,9.907,1.692,0.136645,0.0750215,10.746,9.45,1.296
5738,2021_Kelly,L1_1.3.3.4.3.1,10,Lariat,0.175362,0.105783,-24.7854,11.508,9.536,1.972,0.338004,0.262939,11.084,9.586,1.498
5739,2021_Kelly,L1_1.3.4.1.1.1,10,Lariat,0.150904,0.0923418,-25.7555,11.182,9.699,1.483,0.154507,0.0893276,11.117,9.464,1.653
5740,2021_Kelly,L1_1.3.4.2.2.1,10,Lariat,0.192633,0.115983,-31.7797,11.487,9.509,1.978,0.151047,0.086748,11.007,9.335,1.672
5741,2021_Kelly,L1_1.3.4.2.3.1,10,Lariat,0.155263,0.0936642,-31.1516,12.211,10.209,2.002,0.18667,0.109433,12.026,10.07,1.956
5742,2021_Kelly,L1_1.3.4.3.3.1,10,Lariat,0.185292,0.109935,-25.0548,11.965,10.202,1.763,0.143613,0.0916772,11.781,10.14,1.641
5743,2021_Kelly,L1_1.3.4.3.4.1,10,Lariat,0.215362,0.130209,-22.472,11.621,9.609,2.012,0.20219,0.128446,11.771,10.013,1.758
5744,2021_Kelly,L1_1.3.4.4.3.1,10,Lariat,0.199944,0.125036,-23.6398,11.97,10.089,1.881,0.176356,0.110738,11.727,9.889,1.838
5745,2021_Kelly,L1_1.4.1.3.3.1,10,Lariat,0.207149,0.129283,-29.0665,12.057,10.163,1.894,0.254335,0.172461,11.56,9.92,1.64
5746,2021_Kelly,L1_1.4.1.4.4.1,10,Lariat,0.177718,0.109405,-30.0969,11.912,9.985,1.927,0.164747,0.0964269,11.867,10.129,1.738
5747,2021_Kelly,L1_1.4.2.1.3.1,10,Lariat,0.136448,0.0736696,-24.937,11.137,9.414,1.723,0.130301,0.0805862,11.045,9.408,1.637
5748,2021_Kelly,L1_1.4.2.1.4.1,10,Lariat,0.183056,0.110455,-30.4309,12.077,10.085,1.992,0.15362,0.0864038,11.408,9.736,1.672
5749,2021_Kelly,L1_1.4.2.2.1.1,10,Lariat,0.170029,0.0936904,-26.0456,10.919,9.188,1.731,0.106516,0.0502275,10.297,8.95,1.347
5750,2021_Kelly,L1_1.4.2.2.2.1,10,Lariat,0.213855,0.142648,-33.8701,11.211,9.265,1.946,0.159255,0.0935648,10.746,8.976,1.77
5751,2021_Kelly,L1_1.4.2.3.3.1,10,Lariat,0.14992,0.0935185,-20.2417,11.127,9.506,1.621,0.132352,0.0877567,10.498,9.17,1.328
5752,2021_Kelly,L1_1.4.2.3.4.1,10,Lariat,0.173558,0.0955488,-31.2843,11.834,9.932,1.902,0.134614,0.075295,11.629,9.813,1.816
5753,2021_Kelly,L1_1.4.2.4.1.1,10,Lariat,0.142366,0.0822482,-18.8749,10.632,9.119,1.513,0.100578,0.0458643,9.977,8.71,1.267
5754,2021_Kelly,L1_1.4.2.4.4.1,10,Lariat,0.179918,0.112136,-32.4506,11.995,10.002,1.993,0.190089,0.115855,11.666,9.967,1.699
5755,2021_Kelly,L1_1.4.3.1.4.1,10,Lariat,0.177885,0.111705,-26.9952,11.56,9.756,1.804,0.158935,0.103656,11.481,9.752,1.729
5756,2021_Kelly,L1_1.4.3.3.3.1,10,Lariat,0.136567,0.0887547,-20.4285,11.017,9.504,1.513,0.128672,0.0702014,10.893,9.175,1.718
5757,2021_Kelly,L1_1.4.3.3.4.1,10,Lariat,0.14167,0.0787718,-26.7761,12.066,10.277,1.789,0.146985,0.0830136,11.982,10.278,1.704
5758,2021_Kelly,L1_1.4.3.4.1.1,10,Lariat,0.194893,0.117625,-28.7512,11.571,9.855,1.716,0.156387,0.0905795,11.279,9.736,1.543
5759,2021_Kelly,L1_1.4.3.4.4.1,10,Lariat,0.147154,0.0831752,-31.1501,11.964,10.109,1.855,0.153717,0.0910958,11.621,9.931,1.69
5760,2021_Kelly,L1_1.4.4.1.4.1,10,Lariat,0.242384,0.137328,-25.2609,11.927,10.078,1.849,0.0935901,0.0399191,10.415,9.172,1.243
5761,2021_Kelly,L1_1.4.4.2.3.1,10,Lariat,0.17202,0.108169,-37.3934,12.149,10.315,1.834,0.129487,0.0632993,11.225,9.602,1.623
5762,2021_Kelly,L1_1.4.4.3.3.1,10,Lariat,0.170356,0.100714,-24.4029,12.035,10.27,1.765,0.122545,0.0634016,11.666,10.213,1.453
5763,2021_Kelly,L1_1.4.4.4.4.1,10,Lariat,0.100803,0.0434641,-12.0388,10.41,9.094,1.316,0.100203,0.0442364,10.291,9.044,1.247
5764,2021_Kelly,L1_10.1.1.1.1.2,10,Lariat,0.183303,0.105943,-31.8356,11.483,9.296,2.187,0.154083,0.0876652,11.234,9.287,1.947
5765,2021_Kelly,L1_10.1.1.2.1.2,10,Lariat,0.178444,0.106339,-47.5567,12.609,10.222,2.387,0.176432,0.103808,11.5,9.501,1.999
5766,2021_Kelly,L1_10.1.1.2.3.2,10,Lariat,0.177116,0.103253,-40.244,11.886,9.776,2.11,0.0963699,0.0422408,10.145,8.707,1.438
5767,2021_Kelly,L1_10.1.1.2.4.2,10,Lariat,0.229139,0.146108,-37.0246,12.338,10.21,2.128,0.165544,0.104498,11.616,9.765,1.851
5768,2021_Kelly,L1_10.1.1.3.3.2,10,Lariat,0.184303,0.107751,-37.3608,11.954,9.86,2.094,0.168186,0.100394,12.135,10.139,1.996
5769,2021_Kelly,L1_10.1.1.3.4.2,10,Lariat,0.215294,0.127542,-30.9154,11.506,9.436,2.07,0.28643,0.206069,10.995,9.343,1.652
5770,2021_Kelly,L1_10.1.2.2.1.2,10,Lariat,0.231768,0.133808,-27.9675,10.678,8.935,1.743,0.160254,0.0805884,10.433,8.868,1.565
5771,2021_Kelly,L1_10.1.2.2.2.2,10,Lariat,0.102138,0.0541259,-14.7968,9.671,8.079,1.592,0.115665,0.0585341,9.757,8.339,1.418
5772,2021_Kelly,L1_10.1.2.3.3.2,10,Lariat,0.208849,0.116699,-30.959,11.723,9.941,1.782,0.146255,0.0809378,11.875,9.97,1.905
5773,2021_Kelly,L1_10.1.3.1.4.2,10,Lariat,0.158182,0.0982325,-38.6634,11.376,9.534,1.842,0.133612,0.0717484,11.035,9.558,1.477
5774,2021_Kelly,L1_10.1.3.4.3.2,10,Lariat,0.136104,0.0801393,-28.7653,11.414,9.759,1.655,0.167712,0.0993079,11.981,10.246,1.735
5775,2021_Kelly,L1_10.1.4.2.4.2,10,Lariat,0.180943,0.109039,-34.3139,11.663,9.383,2.28,0.168999,0.107,11.52,9.741,1.779
5776,2021_Kelly,L1_10.1.4.3.3.2,10,Lariat,0.242032,0.157214,-32.5304,11.618,9.849,1.769,0.155376,0.0871784,11.866,10.289,1.577
5777,2021_Kelly,L1_10.1.4.4.2.2,10,Lariat,0.169706,0.102825,-24.2583,11.197,9.501,1.696,0.160007,0.0958358,11.468,9.744,1.724
5778,2021_Kelly,L1_10.1.4.4.4.2,10,Lariat,0.156116,0.0897312,-40.6603,12.072,10.065,2.007,0.140865,0.0758064,11.834,10.052,1.782
5779,2021_Kelly,L1_10.2.1.1.4.2,10,Lariat,0.143431,0.0978908,-27.533,11.174,9.358,1.816,0.152023,0.0869816,11.63,9.548,2.082
5780,2021_Kelly,L1_10.2.1.2.4.2,10,Lariat,0.137377,0.077802,-34.9044,11.206,9.252,1.954,0.15155,0.0863627,11.387,9.411,1.976
5781,2021_Kelly,L1_10.2.1.3.3.2,10,Lariat,0.158443,0.0935114,-34.6818,11.763,9.764,1.999,0.153019,0.0794916,11.62,9.799,1.821
5782,2021_Kelly,L1_10.2.1.4.2.2,10,Lariat,0.268775,0.170619,-36.6197,11.169,9.383,1.786,0.175405,0.108503,11.349,9.823,1.526
5783,2021_Kelly,L1_10.2.1.4.3.2,10,Lariat,0.118384,0.0652399,-19.4906,10.619,9.161,1.458,0.119366,0.0614512,10.786,9.393,1.393
5784,2021_Kelly,L1_10.2.1.4.4.2,10,Lariat,0.16498,0.0889496,-26.0563,11.215,9.474,1.741,0.105763,0.049275,11.027,9.405,1.622
5785,2021_Kelly,L1_10.2.2.1.1.2,10,Lariat,0.281839,0.202744,-33.821,11.362,9.279,2.083,0.145645,0.0814731,11.322,9.394,1.928
5786,2021_Kelly,L1_10.2.2.2.1.2,10,Lariat,0.131987,0.0768486,-32.5714,11.216,9.313,1.903,0.159743,0.0922148,11.6,9.493,2.107
5787,2021_Kelly,L1_10.2.2.2.2.2,10,Lariat,0.194368,0.110655,-39.0907,10.578,8.732,1.846,0.145832,0.0788119,11.269,9.439,1.83
5788,2021_Kelly,L1_10.2.2.2.4.2,10,Lariat,0.195592,0.11579,-36.9828,10.864,8.988,1.876,0.135164,0.0694074,10.09,8.522,1.568
5789,2021_Kelly,L1_10.2.2.3.3.2,10,Lariat,0.137212,0.0568862,-22.4668,11.139,9.511,1.628,0.128631,0.0570453,11.201,9.618,1.583
5790,2021_Kelly,L1_10.2.2.4.2.2,10,Lariat,0.185007,0.108404,-38.9069,11.524,9.436,2.088,0.154599,0.0835708,11.46,9.577,1.883
5791,2021_Kelly,L1_10.2.2.4.4.2,10,Lariat,0.178846,0.110878,-25.1842,10.946,9.276,1.67,0.133863,0.0719933,10.233,8.868,1.365
5792,2021_Kelly,L1_10.2.3.1.4.2,10,Lariat,0.151377,0.0834268,-31.0546,11.353,9.74,1.613,0.115672,0.0598807,10.377,8.949,1.428
5793,2021_Kelly,L1_10.2.3.3.1.2,10,Lariat,0.14244,0.0895198,-25.4428,10.69,9.13,1.56,0.101359,0.0562013,10.265,8.878,1.387
5794,2021_Kelly,L1_10.2.3.4.1.2,10,Lariat,0.17336,0.11321,-32.5047,11.928,9.839,2.089,0.13758,0.08507,11.613,9.778,1.835
5795,2021_Kelly,L1_10.2.3.4.2.2,10,Lariat,0.180327,0.114365,-40.3223,12.098,9.985,2.113,0.102765,0.0603645,10.914,9.364,1.55
5796,2021_Kelly,L1_10.2.4.2.1.2,10,Lariat,0.146355,0.0736194,-32.6785,11.046,9.234,1.812,0.180234,0.114611,10.521,8.94,1.581
5797,2021_Kelly,L1_10.2.4.2.4.2,10,Lariat,0.14987,0.0783313,-28.5661,11.131,9.418,1.713,0.124422,0.063348,10.407,8.988,1.419
5798,2021_Kelly,L1_10.2.4.3.3.2,10,Lariat,0.13059,0.0710512,-26.9406,11.385,9.489,1.896,0.207234,0.139464,11.412,9.736,1.676
5799,2021_Kelly,L1_10.2.4.3.4.2,10,Lariat,0.230307,0.154555,-19.6334,11.355,9.743,1.612,0.162557,0.106609,11.056,9.777,1.279
5800,2021_Kelly,L1_10.2.4.4.2.2,10,Lariat,0.156017,0.105534,-24.7542,11.277,9.238,2.039,0.0970179,0.0531562,10.333,8.592,1.741
5801,2021_Kelly,L1_10.3.1.1.1.2,10,Lariat,0.198262,0.121386,-37.4934,11.709,9.708,2.001,0.150669,0.0834626,11.26,9.393,1.867
5802,2021_Kelly,L1_10.3.1.1.3.2,10,Lariat,0.191302,0.117811,-24.3296,11.228,9.519,1.709,0.154623,0.0851726,10.916,9.392,1.524
5803,2021_Kelly,L1_10.3.1.3.1.2,10,Lariat,0.256317,0.157083,-25.474,11.55,9.667,1.883,0.121281,0.0555988,11.013,9.406,1.607
5804,2021_Kelly,L1_10.3.1.3.3.2,10,Lariat,0.206139,0.127976,-33.5005,11.841,9.934,1.907,0.203323,0.108413,11.664,9.868,1.796
5805,2021_Kelly,L1_10.3.2.1.3.2,10,Lariat,0.19699,0.124459,-27.1463,11.574,9.762,1.812,0.140321,0.0691699,11.351,9.669,1.682
5806,2021_Kelly,L1_10.3.2.2.4.2,10,Lariat,0.217813,0.152415,-31.7326,11.582,9.711,1.871,0.218407,0.143906,11.56,9.863,1.697
5807,2021_Kelly,L1_10.3.2.3.3.2,10,Lariat,0.171603,0.0994928,-28.5384,12.009,9.928,2.081,0.191256,0.117802,11.705,9.804,1.901
5808,2021_Kelly,L1_10.3.2.3.4.2,10,Lariat,0.246626,0.174029,-25.4044,11.46,9.689,1.771,0.136025,0.0620238,10.806,9.515,1.291
5809,2021_Kelly,L1_10.3.3.1.1.2,10,Lariat,0.194284,0.116029,-35.6073,12.01,9.931,2.079,0.133055,0.0732269,11.166,9.396,1.77
5810,2021_Kelly,L1_10.3.3.1.3.2,10,Lariat,0.305703,0.238732,-23.0832,11.505,9.743,1.762,0.163309,0.0912337,11.828,10.075,1.753
5811,2021_Kelly,L1_10.3.3.1.4.2,10,Lariat,0.162504,0.0985205,-19.5504,11.63,9.858,1.772,0.126381,0.0741237,11.389,9.656,1.733
5812,2021_Kelly,L1_10.3.3.2.3.2,10,Lariat,0.272709,0.205931,-25.3786,11.647,9.821,1.826,0.190105,0.120349,11.942,10.182,1.76
5813,2021_Kelly,L1_10.3.3.2.4.2,10,Lariat,0.189495,0.113764,-29.2985,11.983,10.199,1.784,0.140486,0.0673171,11.482,9.903,1.579
5814,2021_Kelly,L1_10.3.3.3.4.2,10,Lariat,0.153914,0.082266,-20.0903,11.016,9.505,1.511,0.294174,0.209788,11.04,9.516,1.524
5815,2021_Kelly,L1_10.3.3.4.3.2,10,Lariat,0.218799,0.150539,-27.3626,11.962,10.2,1.762,0.119057,0.0720803,11.481,9.966,1.515
5816,2021_Kelly,L1_10.3.3.4.4.2,10,Lariat,0.262953,0.202172,-21.596,11.57,9.774,1.796,0.150466,0.084328,11.061,9.544,1.517
5817,2021_Kelly,L1_10.3.4.2.1.2,10,Lariat,0.184648,0.11147,-38.4094,11.868,9.737,2.131,0.122514,0.0589102,10.841,9.277,1.564
5818,2021_Kelly,L1_10.3.4.2.3.2,10,Lariat,0.166062,0.0937324,-21.0058,11.206,9.334,1.872,0.141179,0.0799022,11.081,9.412,1.669
5819,2021_Kelly,L1_10.3.4.2.4.2,10,Lariat,0.143893,0.0793287,-26.293,11.072,9.46,1.612,0.148491,0.090571,11.442,9.75,1.692
5820,2021_Kelly,L1_10.3.4.3.1.2,10,Lariat,0.186613,0.105004,-19.5355,11.012,9.349,1.663,0.111867,0.0594,10.24,8.732,1.508
5821,2021_Kelly,L1_10.3.4.3.3.2,10,Lariat,0.145245,0.0842359,-17.9136,10.801,9.373,1.428,0.118332,0.0543701,10.406,9.112,1.294
5822,2021_Kelly,L1_10.3.4.3.4.2,10,Lariat,0.146989,0.0883168,-22.6098,11.451,9.723,1.728,0.283776,0.191301,11.884,9.997,1.887
5823,2021_Kelly,L1_10.3.4.4.3.2,10,Lariat,0.1888,0.118075,-25.4978,11.988,10.197,1.791,0.209985,0.135817,11.94,10.229,1.711
5824,2021_Kelly,L1_10.4.1.1.3.2,10,Lariat,0.163056,0.0971075,-25.3501,11.105,9.499,1.606,0.197956,0.129373,11.123,9.433,1.69
5825,2021_Kelly,L1_10.4.1.3.3.2,10,Lariat,0.203427,0.118437,-30.1337,12.11,10.173,1.937,0.186585,0.103553,11.96,10.2,1.76
5826,2021_Kelly,L1_10.4.1.3.4.2,10,Lariat,0.19086,0.134,-30.005,11.369,9.589,1.78,0.12922,0.0641008,11.079,9.818,1.261
5827,2021_Kelly,L1_10.4.1.4.3.2,10,Lariat,0.158106,0.0791718,-24.65,11.512,9.671,1.841,0.144303,0.0819791,11.117,9.444,1.673
5828,2021_Kelly,L1_10.4.1.4.4.2,10,Lariat,0.220439,0.148622,-31.8958,11.912,10.059,1.853,0.226562,0.145065,11.386,9.757,1.629
5829,2021_Kelly,L1_10.4.2.1.3.2,10,Lariat,0.141948,0.0957362,-22.6885,11.103,9.223,1.88,0.126938,0.0747166,10.948,9.195,1.753
5830,2021_Kelly,L1_10.4.2.2.2.2,10,Lariat,0.124513,0.0687578,-28.7828,10.828,9.174,1.654,0.139985,0.0777112,10.792,9.333,1.459
5831,2021_Kelly,L1_10.4.2.3.3.2,10,Lariat,0.218327,0.12388,-31.451,11.516,10.103,1.413,0.138526,0.07874,10.491,9.198,1.293
5832,2021_Kelly,L1_10.4.2.3.4.2,10,Lariat,0.24176,0.142249,-21.3235,11.004,9.528,1.476,0.196892,0.119971,10.88,9.187,1.693
5833,2021_Kelly,L1_10.4.2.4.1.2,10,Lariat,0.253687,0.194739,-29.9767,11.735,9.762,1.973,0.149049,0.090288,11.831,9.957,1.874
5834,2021_Kelly,L1_10.4.2.4.4.2,10,Lariat,0.179506,0.10418,-16.637,10.82,9.328,1.492,0.134306,0.0692808,10.638,9.298,1.34
5835,2021_Kelly,L1_10.4.3.1.1.2,10,Lariat,0.156121,0.105028,-31.2683,11.078,9.46,1.618,0.147063,0.0841998,10.719,9.129,1.59
5836,2021_Kelly,L1_10.4.3.1.3.2,10,Lariat,0.182998,0.128,-20.7797,11.261,9.582,1.679,0.13002,0.0782091,11.356,9.653,1.703
5837,2021_Kelly,L1_10.4.3.1.4.2,10,Lariat,0.27862,0.175688,-30.2541,12.032,10.186,1.846,0.248774,0.14541,11.725,9.954,1.771
5838,2021_Kelly,L1_10.4.3.2.1.2,10,Lariat,0.269169,0.175867,-29.9568,11.107,9.252,1.855,0.09196,0.0527727,10.099,8.494,1.605
5839,2021_Kelly,L1_10.4.3.4.3.2,10,Lariat,0.122081,0.0630865,-24.8588,11.263,9.703,1.56,0.363417,0.273377,11.192,9.759,1.433
5840,2021_Kelly,L1_10.4.4.1.3.2,10,Lariat,0.191453,0.120073,-28.9953,12.01,9.95,2.06,0.157669,0.0960753,11.811,9.856,1.955
5841,2021_Kelly,L1_10.4.4.2.3.2,10,Lariat,0.142383,0.0764978,-22.6995,10.916,9.006,1.91,0.212733,0.135305,10.852,9.263,1.589
5842,2021_Kelly,L1_10.4.4.2.4.2,10,Lariat,0.126876,0.0684543,-27.4545,11.414,9.746,1.668,0.148213,0.0880679,10.872,9.286,1.586
5843,2021_Kelly,L1_10.4.4.3.4.2,10,Lariat,0.162855,0.100301,-21.9834,11.087,9.553,1.534,0.156608,0.0890416,11.1,9.515,1.585
5844,2021_Kelly,L1_11.1.1.1.1.2,10,Lariat,0.250032,0.17411,-31.8614,11.225,9.265,1.96,0.125202,0.0689673,11.009,9.369,1.64
5845,2021_Kelly,L1_11.1.1.1.3.2,10,Lariat,0.167548,0.10372,-40.6687,11.589,9.774,1.815,0.110384,0.0433424,10.055,8.856,1.199
5846,2021_Kelly,L1_11.1.1.2.4.2,10,Lariat,0.198231,0.135631,-36.6307,11.84,9.928,1.912,0.170111,0.108326,10.631,9.2,1.431
5847,2021_Kelly,L1_11.1.1.3.1.2,10,Lariat,0.175798,0.110042,-21.2708,11.167,9.422,1.745,0.227401,0.157873,10.859,9.367,1.492
5848,2021_Kelly,L1_11.1.1.3.3.2,10,Lariat,0.218523,0.151167,-42.5598,12.254,10.417,1.837,0.245732,0.161434,10.325,9.087,1.238
5849,2021_Kelly,L1_11.1.1.3.4.2,10,Lariat,0.170012,0.108135,-27.3435,11.397,9.632,1.765,0.176522,0.115469,10.543,9.091,1.452
5850,2021_Kelly,L1_11.1.1.4.1.2,10,Lariat,0.17932,0.114087,-35.6018,11.684,9.554,2.13,0.142758,0.0681882,10.646,9.009,1.637
5851,2021_Kelly,L1_11.1.2.2.1.2,10,Lariat,0.145942,0.086399,-36.8752,11.384,9.415,1.969,0.123848,0.0551746,10.542,9.021,1.521
5852,2021_Kelly,L1_11.1.2.2.2.2,10,Lariat,0.173288,0.114619,-35.2095,11.266,9.4,1.866,0.172222,0.102648,11.256,9.751,1.505
5853,2021_Kelly,L1_11.1.2.3.1.2,10,Lariat,0.263763,0.185772,-27.5805,11.594,9.682,1.912,0.145064,0.0778435,10.94,9.397,1.543
5854,2021_Kelly,L1_11.1.2.3.3.2,10,Lariat,0.283491,0.186291,-30.3351,11.675,9.956,1.719,0.139129,0.0810986,10.558,9.222,1.336
5855,2021_Kelly,L1_11.1.2.4.3.2,10,Lariat,0.161894,0.104274,-28.3747,11.582,9.765,1.817,0.124193,0.0634928,10.757,9.368,1.389
5856,2021_Kelly,L1_11.1.3.1.3.2,10,Lariat,0.13259,0.0687116,-19.8852,10.385,8.954,1.431,0.123585,0.0656004,10.733,9.231,1.502
5857,2021_Kelly,L1_11.1.3.4.1.2,10,Lariat,0.16306,0.104344,-26.9243,11.694,9.937,1.757,0.174135,0.1063,10.959,9.568,1.391
5858,2021_Kelly,L1_11.1.4.1.1.2,10,Lariat,0.203501,0.13356,-31.3048,11.743,9.833,1.91,0.213303,0.150823,11.337,9.7,1.637
5859,2021_Kelly,L1_11.1.4.2.4.2,10,Lariat,0.170315,0.113103,-28.9589,11.613,9.895,1.718,0.118169,0.0606826,11.128,9.555,1.573
5860,2021_Kelly,L1_11.1.4.3.3.2,10,Lariat,0.182392,0.120662,-29.8333,12.022,10.221,1.801,0.265764,0.180927,11.652,10.09,1.562
5861,2021_Kelly,L1_11.1.4.4.4.2,10,Lariat,0.183604,0.119511,-28.5554,12.017,10.179,1.838,0.226548,0.158755,11.829,10.262,1.567
5862,2021_Kelly,L1_11.2.1.1.3.2,10,Lariat,0.173121,0.0988561,-22.9718,11.435,9.781,1.654,0.18366,0.115064,11.268,9.88,1.388
5863,2021_Kelly,L1_11.2.1.2.3.2,10,Lariat,0.160328,0.094325,-28.1536,11.495,9.563,1.932,0.199532,0.124129,11.162,9.521,1.641
5864,2021_Kelly,L1_11.2.1.3.1.2,10,Lariat,0.198084,0.12287,-34.6442,11.706,9.764,1.942,0.18959,0.122738,10.831,9.237,1.594
5865,2021_Kelly,L1_11.2.1.4.1.2,10,Lariat,0.19237,0.128184,-47.4478,12.04,9.779,2.261,0.124866,0.0590427,10.863,9.455,1.408
5866,2021_Kelly,L1_11.2.1.4.3.2,10,Lariat,0.134139,0.0825318,-31.5336,11.752,10.008,1.744,0.140782,0.076644,10.955,9.605,1.35
5867,2021_Kelly,L1_11.2.2.1.1.2,10,Lariat,0.138251,0.0760057,-33.4986,10.987,9.597,1.39,0.104953,0.0478306,10.206,8.991,1.215
5868,2021_Kelly,L1_11.2.2.1.3.2,10,Lariat,0.205869,0.125847,-35.8009,11.671,9.686,1.985,0.131888,0.0697432,10.546,9.204,1.342
5869,2021_Kelly,L1_11.2.2.1.4.2,10,Lariat,0.245737,0.175145,-25.8483,11.478,9.603,1.875,0.114143,0.0557849,10.56,9.281,1.279
5870,2021_Kelly,L1_11.2.2.2.1.2,10,Lariat,0.136389,0.0702901,-31.6968,11.079,9.143,1.936,0.161556,0.0993192,11.138,9.451,1.687
5871,2021_Kelly,L1_11.2.2.2.2.2,10,Lariat,0.151416,0.0925289,-43.0993,11.483,9.245,2.238,0.117298,0.0567186,10.431,8.908,1.523
5872,2021_Kelly,L1_11.2.2.2.4.2,10,Lariat,0.229024,0.146769,-27.6426,11.468,9.597,1.871,0.158399,0.0861659,10.664,9.204,1.46
5873,2021_Kelly,L1_11.2.2.3.1.2,10,Lariat,0.17438,0.106788,-34.7263,11.697,9.592,2.105,0.136328,0.0748079,10.746,9.194,1.552
5874,2021_Kelly,L1_11.2.2.3.3.2,10,Lariat,0.208193,0.141545,-36.3647,11.755,9.968,1.787,0.133798,0.0738161,11.326,9.764,1.562
5875,2021_Kelly,L1_11.2.2.3.4.2,10,Lariat,0.259919,0.193388,-26.6004,11.398,9.541,1.857,0.179478,0.124907,11.029,9.524,1.505
5876,2021_Kelly,L1_11.2.2.4.1.2,10,Lariat,0.15843,0.0924426,-20.6557,10.835,9.099,1.736,0.144353,0.0780108,10.734,9.157,1.577
5877,2021_Kelly,L1_11.2.2.4.2.2,10,Lariat,0.156562,0.0889997,-27.6486,11.236,9.32,1.916,0.137523,0.0785509,11.058,9.369,1.689
5878,2021_Kelly,L1_11.2.2.4.3.2,10,Lariat,0.102144,0.0486668,-19.8802,10.891,9.706,1.185,0.204045,0.140413,10.643,9.322,1.321
5879,2021_Kelly,L1_11.2.3.1.1.2,10,Lariat,0.168279,0.0985931,-34.6834,11.261,9.479,1.782,0.172955,0.107842,11.301,9.827,1.474
5880,2021_Kelly,L1_11.2.3.1.3.2,10,Lariat,0.157624,0.0977781,-24.8543,11.473,9.607,1.866,0.164472,0.0987052,11.291,9.614,1.677
5881,2021_Kelly,L1_11.2.3.1.4.2,10,Lariat,0.185867,0.12232,-23.5686,11.636,9.92,1.716,0.14745,0.089434,11.448,10.126,1.322
