CycPeptMPDB_ID,Source,SMILES,Original_Name_in_Source_Literature,Structurally_Unique_ID,PAMPA,Monomer_Length,Monomer_Length_in_Main_Chain,Molecule_Shape,Water_avgRMSD_All,Water_avgRMSD_BackBone,Desolvation_Free_Energy,Water_3D_SASA,Water_3D_NPSA,Water_3D_PSA,Hexane_avgRMSD_All,Hexane_avgRMSD_BackBone,Hexane_3D_SASA,Hexane_3D_NPSA,Hexane_3D_PSA,Water_RepFrame,Hexane_RepFrame,split_0,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9
1716,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-03Me,1716,-6.6,6,6,Circle,0.124242,0.0539108,-24.0273,7.841,6.627,1.214,0.113813,0.0449044,7.745,6.568,1.177,89,39,train,train,train,train,train,test,val,train,val,test
1715,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.6-02Me,1715,-4.91,6,6,Circle,0.140488,0.0598492,-19.819,7.935,6.836,1.099,0.133224,0.051039,7.853,6.718,1.135,21,85,train,val,train,train,train,train,train,test,train,train
1714,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,2.6-01Me,1714,-5.13,6,6,Circle,0.141445,0.0648625,-22.6387,7.725,6.575,1.15,0.11633,0.0427666,7.726,6.658,1.068,74,59,train,train,train,train,train,train,train,train,train,train
1713,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-18H,1713,-5.15,6,6,Circle,0.165335,0.0567664,-29.4093,8.925,7.548,1.377,0.20227,0.057728,8.915,7.515,1.4,59,56,train,train,train,train,train,train,train,val,train,val
1712,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-17H,1712,-5.61,6,6,Circle,0.164359,0.0514164,-25.9688,8.93,7.687,1.243,0.184807,0.0461965,9.39,8.044,1.346,45,5,train,train,train,train,train,train,val,train,train,test
1711,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.5-16H,1711,-5.26,6,6,Circle,0.166572,0.0563064,-25.5577,8.888,7.649,1.239,0.221658,0.0597432,9.181,7.877,1.304,14,65,train,train,train,train,train,train,train,train,val,train
1710,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-15H,1710,-5.56,6,6,Circle,0.19861,0.0635615,-26.7504,9.545,8.197,1.348,0.219032,0.0631925,9.162,7.939,1.223,92,68,train,train,train,train,val,train,train,train,train,test
1709,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-14H,1709,-5.02,6,6,Circle,0.216459,0.0625414,-20.6591,9.277,8.129,1.148,0.141297,0.0370645,8.779,7.798,0.981,96,64,train,train,train,train,val,test,train,train,train,train
1708,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.5-13H,1708,-4.94,6,6,Circle,0.197959,0.0551227,-21.4461,9.266,8.079,1.187,0.199798,0.0592185,9.407,8.191,1.216,23,33,train,train,train,train,train,train,train,test,train,train
1707,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-12H,1707,-5.89,6,6,Circle,0.187813,0.0648235,-30.5413,8.272,6.798,1.474,0.231678,0.0634725,8.49,6.947,1.543,36,14,test,train,test,train,val,train,train,train,train,train
1706,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-11H,1706,-5.01,6,6,Circle,0.160649,0.062428,-26.9004,8.37,7.001,1.369,0.225327,0.0631122,8.63,7.211,1.419,28,17,train,train,train,train,train,train,train,train,train,train
1705,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,2.5-10H,1705,-5.07,6,6,Circle,0.210972,0.0681993,-27.3104,8.451,7.044,1.407,0.138687,0.041272,8.391,6.942,1.449,2,64,train,train,train,val,train,train,train,train,train,train
1704,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-09H,1704,-6.04,6,6,Circle,0.175736,0.0627783,-25.3293,8.438,7.137,1.301,0.157945,0.0421154,8.06,6.832,1.228,12,42,train,val,test,train,train,train,train,train,train,train
1703,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-08H,1703,-4.96,6,6,Circle,0.192175,0.0579768,-21.5741,8.38,7.214,1.166,0.183102,0.0598157,8.392,7.239,1.153,82,46,train,train,train,train,train,train,val,train,train,train
1702,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-07H,1702,-6.81,6,6,Circle,0.168382,0.0606714,-26.7246,8.682,7.291,1.391,0.163273,0.0487168,8.761,7.324,1.437,85,52,train,train,test,train,train,train,train,test,train,train
1701,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-06H,1701,-5.29,6,6,Circle,0.201079,0.0665993,-22.4203,8.568,7.302,1.266,0.162207,0.0418913,8.28,7.086,1.194,77,71,train,test,train,train,train,train,train,train,train,train
1700,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.5-05H,1700,-5.05,6,6,Circle,0.119899,0.0453398,-20.326,8.314,7.159,1.155,0.178041,0.0621488,8.373,7.219,1.154,38,47,train,train,val,train,train,train,train,val,train,val
1699,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,2.5-04H,1699,-5.58,6,6,Circle,0.193633,0.0706254,-22.6628,8.564,7.289,1.275,0.206038,0.0620915,8.374,7.177,1.197,86,35,train,train,train,val,train,test,train,train,train,train
1698,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-03H,1698,-7.48,6,6,Circle,0.151068,0.0623408,-26.4859,7.725,6.336,1.389,0.107482,0.0436666,7.438,6.126,1.312,30,49,train,train,val,val,train,train,train,test,train,train
1697,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-02H,1697,-5.9,6,6,Circle,0.157246,0.0666959,-22.2922,7.677,6.429,1.248,0.10858,0.0489035,7.909,6.624,1.285,87,47,train,train,train,train,train,train,train,train,train,val
1696,2016_Furukawa,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,2.5-01H,1696,-6.25,6,6,Circle,0.176942,0.0606801,-22.5197,7.674,6.367,1.307,0.148984,0.0581112,7.545,6.29,1.255,53,8,val,train,test,train,train,train,test,val,train,train
1695,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-18Me,1695,-5.0,6,6,Circle,0.166329,0.0404393,-27.6964,9.313,8.066,1.247,0.128181,0.0466059,9.011,7.773,1.238,71,53,train,train,test,train,test,train,train,train,train,train
1694,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-17Me,1694,-6.37,6,6,Circle,0.122703,0.0386173,-22.4594,9.368,8.231,1.137,0.14145,0.0415961,9.072,8.015,1.057,26,78,train,train,train,train,train,train,train,train,train,train
1693,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.5-16Me,1693,-5.81,6,6,Circle,0.18059,0.0430085,-24.2837,9.492,8.345,1.147,0.179922,0.0423706,9.113,8.005,1.108,46,11,test,train,train,train,train,train,train,train,train,train
1692,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-15Me,1692,-5.08,6,6,Circle,0.199787,0.0517758,-22.6511,9.709,8.561,1.148,0.115312,0.0317964,8.882,8.025,0.857,17,48,train,test,train,train,val,train,train,train,train,train
1691,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-14Me,1691,-5.35,6,6,Circle,0.202222,0.0504504,-18.6614,9.775,8.745,1.03,0.150777,0.0365982,8.913,8.159,0.754,44,91,train,train,train,train,test,train,val,train,val,train
1690,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.5-13Me,1690,-5.08,6,6,Circle,0.201392,0.0512894,-18.1148,9.565,8.579,0.986,0.109441,0.032435,8.878,8.14,0.738,11,62,train,train,train,train,train,train,train,train,train,val
1689,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-12Me,1689,-5.54,6,6,Circle,0.179046,0.0415387,-29.4142,8.89,7.49,1.4,0.132073,0.0440993,8.434,7.149,1.285,75,36,train,train,train,val,test,test,train,train,train,train
1688,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,2.5-11Me,1688,-4.99,6,6,Circle,0.131227,0.0382972,-24.0153,8.729,7.525,1.204,0.174287,0.0492957,8.805,7.566,1.239,100,95,train,train,train,train,train,train,train,test,train,val
1687,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@@H](C)C1=O,2.5-10Me,1687,-4.84,6,6,Circle,0.144173,0.0360327,-26.0444,8.609,7.413,1.196,0.193073,0.0495478,8.544,7.314,1.23,52,37,train,train,train,train,val,train,train,test,val,train
1686,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-09Me,1686,-5.46,6,6,Circle,0.167682,0.050467,-21.0284,8.643,7.557,1.086,0.107386,0.0358728,8.459,7.459,1.0,28,52,train,train,val,train,test,train,train,train,train,train
1685,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-08Me,1685,-5.01,6,6,Circle,0.148137,0.0499453,-18.295,8.86,7.871,0.989,0.115828,0.0349325,8.535,7.658,0.877,27,100,val,train,train,train,train,train,train,val,train,train
1684,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-07Me,1684,-6.27,6,6,Circle,0.16646,0.053326,-21.7171,8.84,7.63,1.21,0.1041,0.0354967,8.131,7.15,0.981,2,72,train,train,val,train,val,test,val,train,train,train
1683,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,2.5-06Me,1683,-4.83,6,6,Circle,0.178528,0.0523221,-17.8583,8.956,7.862,1.094,0.124876,0.0369063,8.334,7.439,0.895,2,23,train,train,train,train,train,train,train,train,train,train
1682,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](Cc2ccccc2)C1=O,2.5-05Me,1682,-4.85,6,6,Circle,0.158906,0.051317,-17.347,8.646,7.694,0.952,0.15009,0.035302,8.409,7.512,0.897,11,10,train,train,train,test,train,train,train,test,test,train
1681,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](C)C1=O,2.5-04Me,1681,-4.91,6,6,Circle,0.166559,0.0490031,-18.1413,8.798,7.707,1.091,0.10954,0.0359135,8.101,7.229,0.872,82,97,train,train,train,train,train,train,val,train,test,train
1680,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-03Me,1680,-6.93,6,6,Circle,0.13233,0.052535,-23.639,8.049,6.812,1.237,0.120838,0.0410106,7.796,6.622,1.174,56,20,val,train,train,test,train,train,test,train,train,train
1679,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,2.5-02Me,1679,-5.01,6,6,Circle,0.133563,0.0537887,-17.9639,8.056,6.967,1.089,0.114436,0.0375936,7.787,6.758,1.029,60,61,test,train,train,val,test,train,val,train,train,train
1678,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(CC)CC(=O)N[C@@H](C)C1=O,2.5-01Me,1678,-5.3,6,6,Circle,0.125076,0.0445464,-19.17,7.948,6.868,1.08,0.11042,0.0357729,7.73,6.684,1.046,95,42,train,train,train,test,train,train,test,test,train,train
1677,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.4-18H,1677,-5.9,6,6,Circle,0.216314,0.087945,-33.9252,9.1,7.608,1.492,0.189021,0.0664211,9.148,7.566,1.582,73,100,test,train,val,train,train,train,train,train,train,train
1676,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.4-17H,1676,-5.62,6,6,Circle,0.210538,0.0677472,-29.5949,9.326,7.774,1.552,0.208903,0.0436241,9.244,7.988,1.256,74,69,train,train,train,train,train,train,train,test,train,test
1675,2016_Furukawa,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.4-16H,1675,-5.43,6,6,Circle,0.196095,0.0798054,-33.2789,9.321,7.866,1.455,0.210627,0.0647797,9.245,7.922,1.323,27,92,train,train,train,train,train,train,train,test,train,train
1674,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.4-15H,1674,-6.33,6,6,Circle,0.197923,0.0780534,-29.542,9.035,7.697,1.338,0.211128,0.0587998,9.021,7.657,1.364,69,66,train,train,train,train,val,train,train,train,train,train
1673,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.4-14H,1673,-5.22,6,6,Circle,0.170293,0.0526258,-23.868,8.813,7.672,1.141,0.23449,0.0673205,9.124,7.839,1.285,14,35,test,test,train,train,train,train,train,train,train,train
1672,2016_Furukawa,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.4-13H,1672,-5.19,6,6,Circle,0.169417,0.0520105,-27.3052,9.099,7.974,1.125,0.16536,0.0427938,9.165,8.088,1.077,33,95,train,train,train,train,train,train,train,train,train,test
1671,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.4-12H,1671,-7.23,6,6,Circle,0.166007,0.0509262,-34.1208,8.237,6.689,1.548,0.104096,0.0324349,8.798,7.002,1.796,100,92,val,train,train,train,train,test,train,train,train,val
1670,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.4-11H,1670,-5.56,6,6,Circle,0.151558,0.0517857,-31.3541,8.294,6.822,1.472,0.138679,0.044028,8.364,7.017,1.347,97,75,train,train,train,train,train,train,train,val,train,train
1669,2016_Furukawa,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,2.4-10H,1669,-5.67,6,6,Circle,0.208304,0.0956331,-31.9366,8.317,6.879,1.438,0.127377,0.0323997,8.811,7.115,1.696,3,14,train,train,train,train,test,train,train,train,val,train
1668,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.4-09H,1668,-6.99,6,6,Circle,0.179202,0.067722,-31.1809,8.221,6.901,1.32,0.150509,0.0377558,8.362,6.912,1.45,50,63,train,test,train,train,train,train,train,train,train,train
1667,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.4-08H,1667,-5.3,6,6,Circle,0.163904,0.0628228,-27.3372,8.193,6.978,1.215,0.188048,0.0589426,8.216,6.95,1.266,24,34,val,train,train,val,train,val,train,train,train,train
1666,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.4-07H,1666,-7.84,6,6,Circle,0.136373,0.0460033,-26.1863,8.028,6.72,1.308,0.0930614,0.0304638,7.902,6.637,1.265,23,21,val,train,test,train,train,train,train,train,test,train
1665,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.4-06H,1665,-5.86,6,6,Circle,0.124159,0.0393856,-21.6657,7.969,6.806,1.163,0.144628,0.0346404,8.77,7.305,1.465,12,66,train,train,train,test,train,train,train,train,train,train
1664,2016_Furukawa,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.4-05H,1664,-5.41,6,6,Circle,0.153847,0.0569318,-31.2589,8.327,7.047,1.28,0.147939,0.0353576,8.325,6.959,1.366,80,77,train,train,train,train,train,train,val,train,train,train
1663,2016_Furukawa,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,2.4-04H,1663,-5.97,6,6,Circle,0.132431,0.0428623,-24.4859,7.986,6.805,1.181,0.14785,0.0456023,8.289,7.126,1.163,19,64,train,train,val,test,train,train,train,train,train,train
1662,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.4-03H,1662,-8.8,6,6,Circle,0.116706,0.0412773,-26.3911,7.125,5.812,1.313,0.121133,0.0490284,7.562,6.268,1.294,28,41,train,val,train,train,train,train,train,train,train,train
1661,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,2.4-02H,1661,-6.65,6,6,Circle,0.105573,0.0438944,-24.3272,7.184,5.932,1.252,0.107109,0.0347348,7.327,6.226,1.101,70,95,train,train,train,train,val,train,train,train,train,train
1660,2016_Furukawa,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CC)CC(=O)N[C@H](C)C1=O,2.4-01H,1660,-6.84,6,6,Circle,0.126928,0.0541847,-26.4441,7.204,5.942,1.262,0.125081,0.0404464,7.807,6.335,1.472,26,52,val,train,train,train,test,train,val,train,train,train
1659,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.4-18Me,1659,-6.27,6,6,Circle,0.173521,0.0539109,-31.8618,9.378,7.91,1.468,0.118801,0.0329578,9.422,8.009,1.413,77,71,train,train,train,train,train,train,train,train,train,train
1658,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,2.4-17Me,1658,-5.8,6,6,Circle,0.162685,0.0473611,-27.7264,9.116,7.738,1.378,0.132091,0.0377638,9.514,8.202,1.312,27,76,train,train,train,train,train,train,train,val,train,val
1657,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.4-16Me,1657,-5.45,6,6,Circle,0.165939,0.0494385,-27.4761,9.152,7.737,1.415,0.131194,0.0417225,9.358,8.05,1.308,32,61,train,train,train,train,train,train,train,train,train,train
1656,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.4-15Me,1656,-6.52,6,6,Circle,0.150688,0.0422426,-26.0579,9.212,8.028,1.184,0.140246,0.0357206,9.158,7.99,1.168,65,41,train,train,train,train,train,train,val,train,train,train
1655,2016_Furukawa,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,2.4-14Me,1655,-5.15,6,6,Circle,0.186455,0.0649768,-23.5472,9.239,8.141,1.098,0.143506,0.0390824,9.363,8.283,1.08,38,87,train,train,train,train,train,train,train,test,train,val
1654,2016_Furukawa,CCCCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](Cc2ccccc2)C1=O,2.4-13Me,1654,-5.16,6,6,Circle,0.176102,0.065025,-24.3928,8.831,7.662,1.169,0.156249,0.0341584,9.224,8.211,1.013,11,64,train,train,val,train,test,train,train,train,train,train
